Shimon Stein 	VN NN 
Niels Hansen 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Rolf-Peter Rocke 	VN NN 
Gelber Engel 	VN NN 
Beate Böttcher 	VN NN 
Beate Böttcher 	VN NN 
St . Nikolai 	TIT PU NN 
Klaus Barfoth 	VN NN 
Rudolf Feige 	VN NN 
Michael Sottmann 	VN NN 
Johannes Westendorf 	VN NN 
Prof . Johannes Westendorf 	TIT PU VN NN 
Rainer Doleschall 	VN NN 
Marco Börries 	VN NN 
Software-Spezialist Marco Börries 	TIT VN NN 
Ralf Kunz 	VN NN 
Polizeisprecher Ralf Kunz 	TIT VN NN 
Volker Okun 	VN NN 
Clemens Nieting 	VN NN 
Gerhard Fuchs 	VN NN 
Bezirksamtsleiter Gerhard Fuchs 	TIT VN NN 
Sabine Kuegler 	VN NN 
Wolfgang Peiner 	VN NN 
Finanzsenator Wolfgang Peiner 	TIT VN NN 
Frank Schmidt 	VN NN 
Udo Röbel 	VN NN 
Hildegund Bauer 	VN NN 
Klaus Peter Hesse 	VN VN NN 
Verkehrsexperten Klaus Peter Hesse 	TIT VN VN NN 
Stephan von Hundelshausen 	VN ZN NN 
Birgit Enke 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Manfred Dankert 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Erich Loose 	VN NN 
Andreas Konczal 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Harald Ploß 	VN NN 
Unternehmer Harald Ploß 	TIT VN NN 
Harald Ploß 	VN NN 
Harald Ploß 	VN NN 
Harald Ploß 	VN NN 
Gitta Meyer 	VN NN 
Gewerkschaftssekretärin Gitta Meyer 	TIT VN NN 
Elisabeth Zahn 	VN NN 
Matthias Haak 	VN NN 
Holger Weißmann 	VN NN 
Elisabeth Zahn 	VN NN 
Pastor Haak 	VN NN 
Tobias Wriedt 	VN NN 
Pastor Haak 	VN NN 
Volker Spiedt 	VN NN 
Polizeisprecher Volker Spiedt 	TIT VN NN 
Klaus Hempel 	VN NN 
Prof . Klaus Hempel 	TIT PU VN NN 
Uli Timm 	VN NN 
Walter Nussel 	VN NN 
Bürgermeister Walter Nussel 	TIT VN NN 
Peter Maibom 	VN NN 
Rainer Winter 	VN NN 
Walter Nussel 	VN NN 
Bürgermeister Walter Nussel 	TIT VN NN 
Karin Wiedemann 	VN NN 
Karin Brückert 	VN NN 
Uwe Stephenson 	VN NN 
Anita Klahn 	VN NN 
Uwe Stephenson 	VN NN 
Uwe Stephenson 	VN NN 
Brigitte Stein 	VN NN 
Ulla Thiele 	VN NN 
Frank Bloch 	VN NN 
Rolf Jankwitz 	VN NN 
Michael Jeglinski 	VN NN 
Hendrike Heitmann 	VN NN 
Spielführerin Hendrike Heitmann 	TIT VN NN 
Andrea Nagel 	VN NN 
Julia Görges 	VN NN 
Svenja Klotz 	VN NN 
Hendrike Heitmann 	VN NN 
Janina Horn 	VN NN 
Laura Hilger 	VN NN 
Wiebke Ahlers 	VN NN 
Nadine Niedermeyer 	VN NN 
Anna Wiebke Schulz 	VN VN NN 
Rainer Fischer 	VN NN 
Claudia Knickmeyer 	VN NN 
Klaus Gehrmann 	VN NN 
Trainer Klaus Gehrmann 	TIT VN NN 
Sabine Gehricke 	VN NN 
Steffi Fleischmann 	VN NN 
Marieke Maeder 	VN NN 
Caro Miesch 	VN NN 
Grit Lindemann 	VN NN 
Karsten Bühnemann 	VN NN 
Trainer Karsten Bühnemann 	TIT VN NN 
Claudia Wallnig 	VN NN 
Claudia Burmeister 	VN NN 
Christian Maaß 	VN NN 
Abgeordnete Christian Maaß 	TIT VN NN 
Jörg Dräger 	VN NN 
Gesundheitssenator Jörg Dräger 	TIT VN NN 
Christian Maaß 	VN NN 
Abgeordnete Christian Maaß 	TIT VN NN 
Jörg Dräger 	VN NN 
Gesundheitssenator Jörg Dräger 	TIT VN NN 
Helmut Kohl 	VN NN 
Heide Simonis 	VN NN 
Rolf Kruse 	VN NN 
Bundeskanzler Kohl 	TIT NN 
Christiane Brandt 	VN NN 
Iris Finnigan 	VN NN 
Wolfgang Poggendorf 	VN NN 
Dieter Backhaus 	VN NN 
Michael Eggenschwiler 	VN NN 
Michael Eggenschwiler 	VN NN 
Katherine Römer 	VN NN 
Angestellte Katherine Römer 	TIT VN NN 
Mathias Nagel 	VN NN 
Betriebsrat Mathias Nagel 	TIT VN NN 
Margret Löbner 	VN NN 
Katherine Römer 	VN NN 
Margret Löbner 	VN NN 
Mathias Nagel 	VN NN 
Thomas Kurrer 	VN NN 
Margret Löbner 	VN NN 
Manfred Reuter 	VN NN 
Amtsleiter Manfred Reuter 	TIT VN NN 
Hans-Peter Dücker 	VN NN 
Christa Goetsch 	VN NN 
GAL-Fraktionschefin Christa Goetsch 	TIT VN NN 
Frank Schöndube 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Senator Nagel 	TIT NN 
Wolfgang Sielaff 	VN NN 
Klaus Püschel 	VN NN 
Prof . Klaus Püschel 	TIT PU VN NN 
Jan Philipp Reemtsma 	VN VN NN 
Kathrin Fechner 	VN NN 
Wolfgang Rose 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Maria Mazza 	VN NN 
Michael Göring 	VN NN 
Professor Michael Göring 	TIT VN NN 
Detlef Gottschalck 	VN NN 
Vorsitzende Richter 	TIT NN 
Otto Schily 	VN NN 
Bundesinnenminister Otto Schily 	TIT VN NN 
Shimon Stein 	VN NN 
Niels Hansen 	VN NN 
Udo Nagel 	VN NN 
Innensenator Udo Nagel 	TIT VN NN 
Rolf-Peter Rocke 	VN NN 
Gelber Engel 	VN NN 
Beate Böttcher 	VN NN 
Beate Böttcher 	VN NN 
St . Nikolai 	TIT PU NN 
Klaus Barfoth 	VN NN 
Rudolf Feige 	VN NN 
Michael Sottmann 	VN NN 
Johannes Westendorf 	VN NN 
Prof . Johannes Westendorf 	TIT PU VN NN 
Rainer Doleschall 	VN NN 
Marco Börries 	VN NN 
Software-Spezialist Marco Börries 	TIT VN NN 
Ralf Kunz 	VN NN 
Polizeisprecher Ralf Kunz 	TIT VN NN 
Volker Okun 	VN NN 
Clemens Nieting 	VN NN 
Gerhard Fuchs 	VN NN 
Bezirksamtsleiter Gerhard Fuchs 	TIT VN NN 
Sabine Kuegler 	VN NN 
Wolfgang Peiner 	VN NN 
Finanzsenator Wolfgang Peiner 	TIT VN NN 
Frank Schmidt 	VN NN 
Udo Röbel 	VN NN 
Hildegund Bauer 	VN NN 
Klaus Peter Hesse 	VN VN NN 
Verkehrsexperten Klaus Peter Hesse 	TIT VN VN NN 
Stephan von Hundelshausen 	VN ZN NN 
Birgit Enke 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Susanne Freese 	VN NN 
Manfred Dankert 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Erich Loose 	VN NN 
Andreas Konczal 	VN NN 
Manfred Dankert 	VN NN 
Erich Loose 	VN NN 
Harald Ploß 	VN NN 
Unternehmer Harald Ploß 	TIT VN NN 
Harald Ploß 	VN NN 
Harald Ploß 	VN NN 
Harald Ploß 	VN NN 
Gitta Meyer 	VN NN 
Gewerkschaftssekretärin Gitta Meyer 	TIT VN NN 
Elisabeth Zahn 	VN NN 
Matthias Haak 	VN NN 
Holger Weißmann 	VN NN 
Elisabeth Zahn 	VN NN 
Pastor Haak 	VN NN 
Tobias Wriedt 	VN NN 
Pastor Haak 	VN NN 
Volker Spiedt 	VN NN 
Polizeisprecher Volker Spiedt 	TIT VN NN 
Klaus Hempel 	VN NN 
Prof . Klaus Hempel 	TIT PU VN NN 
Uli Timm 	VN NN 
Walter Nussel 	VN NN 
Bürgermeister Walter Nussel 	TIT VN NN 
Peter Maibom 	VN NN 
Rainer Winter 	VN NN 
Walter Nussel 	VN NN 
Bürgermeister Walter Nussel 	TIT VN NN 
Karin Wiedemann 	VN NN 
Karin Brückert 	VN NN 
Uwe Stephenson 	VN NN 
Anita Klahn 	VN NN 
Uwe Stephenson 	VN NN 
Uwe Stephenson 	VN NN 
Brigitte Stein 	VN NN 
Ulla Thiele 	VN NN 
Frank Bloch 	VN NN 
Rolf Jankwitz 	VN NN 
Michael Jeglinski 	VN NN 
Hendrike Heitmann 	VN NN 
Spielführerin Hendrike Heitmann 	TIT VN NN 
Andrea Nagel 	VN NN 
Julia Görges 	VN NN 
Svenja Klotz 	VN NN 
Hendrike Heitmann 	VN NN 
Janina Horn 	VN NN 
Laura Hilger 	VN NN 
Wiebke Ahlers 	VN NN 
Nadine Niedermeyer 	VN NN 
Anna Wiebke Schulz 	VN VN NN 
Rainer Fischer 	VN NN 
Claudia Knickmeyer 	VN NN 
Klaus Gehrmann 	VN NN 
Trainer Klaus Gehrmann 	TIT VN NN 
Sabine Gehricke 	VN NN 
Steffi Fleischmann 	VN NN 
Marieke Maeder 	VN NN 
Caro Miesch 	VN NN 
Grit Lindemann 	VN NN 
Karsten Bühnemann 	VN NN 
Trainer Karsten Bühnemann 	TIT VN NN 
Claudia Wallnig 	VN NN 
Claudia Burmeister 	VN NN 
Katrin Niemeier 	VN NN 
Britta Möller 	VN NN 
Johanna Harnack 	VN NN 
Dörte Möller 	VN NN 
Melanie Kröger 	VN NN 
Sven Baumann 	VN NN 
Philipp Ruge 	VN NN 
Kai Richter 	VN NN 
Außenspieler Kai Richter 	TIT VN NN 
Hans Melzer 	VN NN 
Bundestrainer Hans Melzer 	TIT VN NN 
Julia Mestern 	VN NN 
Adrian Haase 	VN NN 
Arne Linke 	VN NN 
Josef Muschinski 	VN NN 
Stefan Paetz 	VN NN 
Gunter Armonat 	VN NN 
Landrat Gunter Armonat 	TIT VN NN 
Michael Roesberg 	VN NN 
Kreis Stade 	VN NN 
Michael Roesberg 	VN NN 
Kreisrat Michael Roesberg 	TIT VN NN 
Michael Roesberg 	VN NN 
Eckverbindung Buchholz 	VN NN 
Bernd Bauer 	VN NN 
Kerstin Hintz 	VN NN 
Annette Fahrendorff 	VN NN 
Wolf Hartmut Weber 	VN VN NN 
Kommunalpolitikers Wolf Hartmut Weber 	TIT VN VN NN 
Ludwig Frohnecke 	VN NN 
Dr . Ludwig Frohnecke 	TIT PU VN NN 
Wolf Hartmut Weber 	VN VN NN 
Marc Kühlborn 	VN NN 
Andreas Schäfer 	VN NN 
Andreas Schäfer 	VN NN 
Andreas Göhring 	VN NN 
Manfred Schulz 	VN NN 
SPD-Politikers Manfred Schulz 	TIT VN NN 
Manfred Schulz 	VN NN 
Bürgermeister Böhme 	TIT NN 
Bürgermeister Böhme 	TIT NN 
Bürgermeister Böhme 	TIT NN 
Ralf-Dieter Fischer 	VN NN 
Volker Okun 	VN NN 
Bürgerschaftsabgeordneten Volker Okun 	TIT VN NN 
Ernst Hornung 	VN NN 
Helga Stöver 	VN NN 
Enno Stöver 	VN NN 
Ulf Kronshage 	VN NN 
Helga Peppmüller 	VN NN 
Gothart Stier 	VN NN 
Fritz Bultmann 	VN NN 
Matthias Höfs 	VN NN 
Martin Janz 	VN NN 
Prof . Martin Janz 	TIT PU VN NN 
Julia Thelen 	VN NN 
Richterin Julia Thelen 	TIT VN NN 
Kreis Stade 	VN NN 
Jan Christoph Amelung 	VN VN NN 
Jana Veh 	VN NN 
Mathias Riechling 	VN NN 
Udo Krapf 	VN NN 
Maximilian Herget 	VN NN 
Maximilian Herget 	VN NN 
Maximilian Herget 	VN NN 
Malte Sierwald 	VN NN 
Bernd Lehmann 	VN NN 
Sebastian Beyer 	VN NN 
Karsten Frommann 	VN NN 
Stephanie Frommann 	VN NN 
Kerstin Beyer 	VN NN 
Inga Lund 	VN NN 
Corinna Neumann 	VN NN 
Andrea Jagusch 	VN NN 
Ina Heitmann 	VN NN 
Anna Haun 	VN NN 
Susann Thiele 	VN NN 
Jenny Hacker 	VN NN 
Ralf Zumdick 	VN NN 
Hans-Hinrich Duncker 	VN NN 
Co-Trainer Hans-Hinrich Duncker 	TIT VN NN 
St . Pauli 	TIT PU NN 
Horst Lüders 	VN NN 
Manager Horst Lüders 	TIT VN NN 
Andreas Roloff 	VN NN 
Trainer Andreas Roloff 	TIT VN NN 
Arne Birkner 	VN NN 
Trainer Arne Birkner 	TIT VN NN 
Otto Geise 	VN NN 
Felix Morawski 	VN NN 
Otto Geise 	VN NN 
Vanessa Lewin 	VN NN 
Gunda Wiebusch 	VN NN 
Gunda Wiebusch 	VN NN 
Gunda Wiebusch 	VN NN 
Jürgen Schulz 	VN NN 
Mark Perseke 	VN NN 
Nicole Kalliske 	VN NN 
Kristiane Helmke 	VN NN 
Claudia Lipski 	VN NN 
Jana Scharnberg 	VN NN 
Helga Angelowsky 	VN NN 
Thomas Bosse 	VN NN 
Michaela Merten 	VN NN 
Michaela Merten 	VN NN 
Michaela Mertens 	VN NN 
Helga Angelowsky 	VN NN 
Thomas Bosse 	VN NN 
Tatjana Kasper 	VN NN 
Christiane Petersen 	VN NN 
Ärztin Christiane Petersen 	TIT VN NN 
Hans von Lessel 	VN ZN NN 
Irene Brockmann 	VN NN 
Tatjana Kasper 	VN NN 
Tatjana Kasper 	VN NN 
Gero Storjohann 	VN NN 
CDU-Bundestagsabgeordnete Gero Storjohann 	TIT VN NN 
Sigrid Krüger 	VN NN 
Tobias Mährlein 	VN NN 
Kreis Segeberg 	VN NN 
Kreis Segeberg 	VN NN 
Gero Storjohann 	VN NN 
Uwe Voss 	VN NN 
Kreisgeschäftsführer Uwe Voss 	TIT VN NN 
Jens-Peter Timm 	VN NN 
Waltraut Watty 	VN NN 
Karin Stein 	VN NN 
Hanns Eisler 	VN NN 
Werner Richard Heymann 	VN VN NN 
Bernhard Tuchel 	VN NN 
Günter Meier 	VN NN 
Eva Stoltenberg 	VN NN 
Frauke Smeja 	VN NN 
Pastor Tegtmeyer 	VN NN 
Tim Böge 	VN NN 
Alexander Czischke 	VN NN 
Mirko Heyer 	VN NN 
Susanne Krehl 	VN NN 
Kathrin Rehders 	VN NN 
Jan Schmidt 	VN NN 
Kristin Esins 	VN NN 
Kathy Brüning 	VN NN 
Petra Kankowski 	VN NN 
Silke Hatje 	VN NN 
Leslie Harrington 	VN NN 
Renate Wölk 	VN NN 
Petra Kankowski 	VN NN 
Renate Wölk 	VN NN 
Leslie Harrington 	VN NN 
Silke Hatje 	VN NN 
Petra Kankowski 	VN NN 
Janina Gies 	VN NN 
Michelle Klebe 	VN NN 
Janina Gies 	VN NN 
Kathrin Nipken 	VN NN 
Marco Prey 	VN NN 
Marco Prey 	VN NN 
Sarah Gampe 	VN NN 
Vera Constabel 	VN NN 
Juliane Pohl 	VN NN 
Inga Fuhrmann 	VN NN 
Kathrin Weiler 	VN NN 
Mareike Tomadich 	VN NN 
Manuela Zwiener 	VN NN 
Jens Scheunemann 	VN NN 
Trainer Jens Scheunemann 	TIT VN NN 
Wiebke Martsch 	VN NN 
Nadine Wrage 	VN NN 
Jens Scheunemann 	VN NN 
Thomas Kahlert 	VN NN 
Ralf Bohnsack 	VN NN 
Christian Michna 	VN NN 
Hartmut Porth 	VN NN 
Rüdiger Schäfer 	VN NN 
Vereinschef Rüdiger Schäfer 	TIT VN NN 
Tanja Rathmann 	VN NN 
Tanja Rathmann 	VN NN 
Sandra Ossarek 	VN NN 
Andreas Schulz 	VN NN 
Lars Landschof 	VN NN 
MTV-Spielertrainer Lars Landschof 	TIT VN NN 
Rüdiger Vondran 	VN NN 
SG-Trainer Rüdiger Vondran 	TIT VN NN 
Uwe Schmidt 	VN NN 
Matthias Wermke 	VN NN 
Hendrik Peters 	VN NN 
FFC-Trainer Hendrik Peters 	TIT VN NN 
Simon Speth 	VN NN 
Matthias Krüger 	VN NN 
Stephan Westedt 	VN NN 
Arnold Spiwek 	VN NN 
SG-Trainer Arnold Spiwek 	TIT VN NN 
Olaf Dettmering 	VN NN 
Stefan Pingel 	VN NN 
Christian Möck 	VN NN 
Stefan Pingel 	VN NN 
Chrsitian Möck 	VN NN 
Jan Hasenkamp 	VN NN 
Mittelfeldspieler Jan Hasenkamp 	TIT VN NN 
Thimo Brinkmann 	VN NN 
Manuel Klaaßen 	VN NN 
Maximilian Löw 	VN NN 
Simon Winter 	VN NN 
Till Büsen 	VN NN 
Christine Köhn 	VN NN 
Jana Liesegang 	VN NN 
Nadine Synold 	VN NN 
Carina Mlitzko 	VN NN 
Kristin Borchers 	VN NN 
Isabelle Peltier 	VN NN 
Maximilian Löw 	VN NN 
Lennart Jakobs 	VN NN 
Ken Woitanowski 	VN NN 
Felix Thomsen 	VN NN 
Jan Reimann 	VN NN 
Hendrik Eisenhut 	VN NN 
Hendrik Böttcher 	VN NN 
Oliver Lenz 	VN NN 
Patrick Lamm 	VN NN 
Birger Scholz 	VN NN 
Christoph Schütz 	VN NN 
Malte Pohlmann 	VN NN 
Jörg Brück 	VN NN 
Achim Nawrath 	VN NN 
Christian Fey 	VN NN 
Andreas Lund 	VN NN 
Malte Riehl 	VN NN 
Jörg Kunz 	VN NN 
Hanno Schmedes 	VN NN 
Dietmar Kühl 	VN NN 
Frank Jentze 	VN NN 
Ines Strehlau 	VN NN 
Grünen-Fraktionschefin Ines Strehlau 	TIT VN NN 
Helmuth Jahnke 	VN NN 
SPD-Fraktionschef Helmuth Jahnke 	TIT VN NN 
Wolfgang Grimme 	VN NN 
Landrat Wolfgang Grimme 	TIT VN NN 
Jan Sürig 	VN NN 
Richterin Trüller 	TIT NN 
Stadtwerkedirektor Henning 	TIT NN 
Arno Nicolaisen 	VN NN 
Hans-Helmut Birke 	VN NN 
Fraktionschef Hans-Helmut Birke 	TIT VN NN 
Karin Reschke 	VN NN 
Elternvertreterin Karin Reschke 	TIT VN NN 
Karin Reschke 	VN NN 
Karin Reschke 	VN NN 
Anke Schmelzer 	VN NN 
Klaus Parusel 	VN NN 
Niels Schmidt 	VN NN 
Bürgermeister Niels Schmidt 	TIT VN NN 
Fritz Tietgen 	VN NN 
Johannes Tietgen 	VN NN 
Johannes Tietgen 	VN NN 
Firmenchef Johannes Tietgen 	TIT VN NN 
Heide Simonis 	VN NN 
Ministerpräsidentin Heide Simonis 	TIT VN NN 
Michael Schmult 	VN NN 
Andrea Faltin 	VN NN 
Simone Eckert 	VN NN 
Johann Sebastian Bach 	VN VN NN 
Arne Weber 	VN NN 
Bauunternehmer Arne Weber 	TIT VN NN 
Dr . Schaal 	TIT PU NN 
Ursula Ellinghausen 	VN NN 
Dirk Römmer 	VN NN 
Alexander Suslin 	VN NN 
Don Bosco 	VN NN 
Alexander Jakusch 	VN NN 
Markus Schwarz 	VN NN 
Tobias Kordt 	VN NN 
Quarterback Tobias Kordt 	TIT VN NN 
Jan Hellwig 	VN NN 
Red Cocks 	VN NN 
Andreas Glismann 	VN NN 
Trainer Andreas Glismann 	TIT VN NN 
Karsten Schümann 	VN NN 
Ingo Jopp 	VN NN 
Union-Trainer Ingo Jopp 	TIT VN NN 
Benjamin Köhnke 	VN NN 
Hayri Cirak 	VN NN 
Torhüter Hayri Cirak 	TIT VN NN 
Gyula Wetzel 	VN NN 
Helge Voth 	VN NN 
Christian Hink 	VN NN 
Stefan Knodt 	VN NN 
Matthias Kalkovski 	VN NN 
Patrick Steinmüller 	VN NN 
Torben Lohse 	VN NN 
Lars Henkel 	VN NN 
Thomas Rudloff 	VN NN 
Christian Wonnay 	VN NN 
Michael Friske 	VN NN 
Marc Draeger 	VN NN 
Torben Berger 	VN NN 
Clemens Jansen 	VN NN 
Ricky Schwärzel 	VN NN 
Christian Moormann 	VN NN 
Jan Diercks 	VN NN 
Torwart Jan Diercks 	TIT VN NN 
Christian Carstens 	VN NN 
Mustafa Yilmaz 	VN NN 
Christina Jansen 	VN NN 
Daniel Schmidt 	VN NN 
Anne Labitzky 	VN NN 
Jan Labitzky 	VN NN 
Thomas Rohde 	VN NN 
Christopher Zielske 	VN NN 
Johanna Tembrockhaus 	VN NN 
Jörn Andresen 	VN NN 
Anja Hauschildt 	VN NN 
Marie Nissen 	VN NN 
Matthias Wähner 	VN NN 
Kapitän Matthias Wähner 	TIT VN NN 
Jörg Hubrich 	VN NN 
TuS-Spielführer Jörg Hubrich 	TIT VN NN 
Max Bannicke 	VN NN 
Georg Pohl 	VN NN 
Matthias Menzel 	VN NN 
Tarek Fejry 	VN NN 
Rouven Kanitz 	VN NN 
Max Kolleck 	VN NN 
Henrik Zilinski 	VN NN 
Jakob Wehmeier 	VN NN 
Thorsten Müller 	VN NN 
Heide Simonis 	VN NN 
Ministerpräsidentin Heide Simonis 	TIT VN NN 
Stefan Arlt 	VN NN 
Heide-Park-Sprecher Stefan Arlt 	TIT VN NN 
Gerhard Schmid 	VN NN 
Mobilcom-Chefs Gerhard Schmid 	TIT VN NN 
Bernhard Uzun 	VN NN 
Wolfgang Bosbach 	VN NN 
Konrad Freiberg 	VN NN 
Otto Schily 	VN NN 
Bundesinnenminister Otto Schily 	TIT VN NN 
Hartmut Lubomierski 	VN NN 
Michael Knipper 	VN NN 
Hauptgeschäftsführer Michael Knipper 	TIT VN NN 
Bernhard Uzun 	VN NN 
Hansjürgen Garstka 	VN NN 
Hartmut Lubomierski 	VN NN 
Michael Glos 	VN NN 
Landesgruppenchef Michael Glos 	TIT VN NN 
Hans Eichel 	VN NN 
Finanzminister Hans Eichel 	TIT VN NN 
Olaf Scholz 	VN NN 
Joschka Fischer 	VN NN 
Außenminister Joschka Fischer 	TIT VN NN 
Außenminister Fischer 	TIT NN 
Lex Fischer 	VN NN 
Jörg Schönbohm 	VN NN 
Landesinnenminister Jörg Schönbohm 	TIT VN NN 
Angela Merkel 	VN NN 
CDU-Chefin Angela Merkel 	TIT VN NN 
Helmut Kohl 	VN NN 
Henry Kissinger 	VN NN 
Ex-US-Außenminister Henry Kissinger 	TIT VN NN 
Monika Hohlmeier 	VN NN 
Kultusministerin Monika Hohlmeier 	TIT VN NN 
Edmund Stoiber 	VN NN 
Ministerpräsident Edmund Stoiber 	TIT VN NN 
Joschka Fischer 	VN NN 
Außenminister Joschka Fischer 	TIT VN NN 
Michael Howard 	VN NN 
Tory-Spitzenkandidat Michael Howard 	TIT VN NN 
Tony Blair 	VN NN 
Michael Howard 	VN NN 
Charles Kennedy 	VN NN 
Konstantin von Tischendorf 	VN ZN NN 
Theologieprofessor Konstantin von Tischendorf 	TIT VN ZN NN 
Ekkehard Henschke 	VN NN 
Lech Walesa 	VN NN 
Silvan Schalom 	VN NN 
Außenministers Silvan Schalom 	TIT VN NN 
Verteidigungsminister Donald Rumsfeld 	VN VN NN 
Verteidigungsminister Donald Rumsfeld 	TIT VN NN 
Hilde Frafjord Johnson 	VN VN NN 
Entwicklungsministerin Hilde Frafjord Johnson 	TIT VN VN NN 
Harald Pinger 	VN NN 
Matthias Bellmann 	VN NN 
Personalvorstand Matthias Bellmann 	TIT VN NN 
Thomas Cook 	VN NN 
Thomas Cook 	VN NN 
Walter Hering 	VN NN 
Walter Morjan 	VN NN 
Walter Hering 	VN NN 
Thomas Cook 	VN NN 
Jürgen Branse 	VN NN 
Holiday-Jack-Geschäftsführer Jürgen Branse 	TIT VN NN 
Thomas Cook 	VN NN 
Martin Fliedner 	VN NN 
Harper Petersen 	VN NN 
Peter Kruse 	VN NN 
Wendelin Wiedeking 	VN NN 
Porsche-Chef Wendelin Wiedeking 	TIT VN NN 
Josef Ackermann 	VN NN 
Deutsche-Bank-Chef Josef Ackermann 	TIT VN NN 
Georg Wilhelm Adamowitsch 	VN VN NN 
Wirtschaftsstaatssekretär Georg Wilhelm Adamowitsch 	TIT VN VN NN 
Joaquin Almunia 	VN NN 
Währungskommissar Joaquin Almunia 	TIT VN NN 
Andreas Schweickert 	VN NN 
Frank Bohmann 	VN NN 
HBL-Geschäftsführer Frank Bohmann 	TIT VN NN 
Thorsten Storm 	VN NN 
Geschäftsführer Thorsten Storm 	TIT VN NN 
Bernd Rigterink 	VN NN 
Manager Bernd Rigterink 	TIT VN NN 
Achim Feifel 	VN NN 
Gerd Hein 	VN NN 
HSV-Aufsichtsrat Gerd Hein 	TIT VN NN 
Hartmut Engel 	VN NN 
Gerd Hein 	VN NN 
Christian Fremy 	VN NN 
Stadionsprecher Christian Fremy 	TIT VN NN 
Andreas Kuhlage 	VN NN 
Anneke Böhmert 	VN NN 
Melanie Cremer 	VN NN 
Peter Krueger 	VN NN 
Joachim Mahn 	VN NN 
Meistertrainer Joachim Mahn 	TIT VN NN 
Moritz Falcke 	VN NN 
Eike Duckwitz 	VN NN 
Stefan Saliger 	VN NN 
Sebastian Biederlack 	VN NN 
Eike Duckwitz 	VN NN 
Joachim Mahn 	VN NN 
Trainer Joachim Mahn 	TIT VN NN 
Michael Schumacher 	VN NN 
Dirk Nowitzki 	VN NN 
Jon Mewes 	VN NN 
Winfried M . Klimek 	VN MIX PU NN 
Steffen Karg 	VN NN 
Jan Benda 	VN NN 
Steffen Hoffmann 	VN NN 
Michael Fischer 	VN NN 
Ulrich Natusch 	VN NN 
Trainer Ulrich Natusch 	TIT VN NN 
Christian Wriedt 	VN NN 
Ruslan Schagajew 	VN NN 
Schwergewichtsprofi Ruslan Schagajew 	TIT VN NN 
Alex Petkovic 	VN NN 
Cruisergewichtsprofi Alex Petkovic 	TIT VN NN 
Dagmar Klostermann 	VN NN 
Ärztin Dagmar Klostermann 	TIT VN NN 
St . Pauli 	TIT PU NN 
St . Pauli 	TIT PU NN 
Birgit Fischer 	VN NN 
Florian Mayer 	VN NN 
Tennisprofi Florian Mayer 	TIT VN NN 
Julien Benneteau 	VN NN 
Franzosen Julien Benneteau 	TIT VN NN 
Nicolas Kiefer 	VN NN 
Dietmar Beiersdorfer 	VN NN 
Simon Rolfes 	VN NN 
Thomas Doll 	VN NN 
Trainer Thomas Doll 	TIT VN NN 
Thomas Doll 	VN NN 
Trainer Thomas Doll 	TIT VN NN 
Igor Simutenkow 	VN NN 
Fabio Cannavaro 	VN NN 
Kapitän Fabio Cannavaro 	TIT VN NN 
Fabio Capello 	VN NN 
Marcelo Zalayeta 	VN NN 
Rafael Benitez 	VN NN 
Teammanager Rafael Benitez 	TIT VN NN 
Milan Baros 	VN NN 
Henriette Väth-Hinz 	VN NN 
Geschäftsführerin Henriette Väth-Hinz 	TIT VN NN 
Martin Munkacsi 	VN NN 
Ruth Sachse 	VN NN 
Ralf Peters 	VN NN 
Cony Theis 	VN NN 
Ruth Sachse 	VN NN 
Elke Dröscher 	VN NN 
Ursula Schulz-Dornburg 	VN NN 
Martin Munkacsi 	VN NN 
Fred Astaire 	VN NN 
Ruth Sachse 	VN NN 
Anne Moerchen 	VN NN 
Martin Munkacsi 	VN NN 
Franz Rompel 	VN NN 
Hans Zehetmair 	VN NN 
Luise Reddemann 	VN NN 
Luise Reddemann 	VN NN 
Luise Reddemann 	VN NN 
Luise Reddemann 	VN NN 
Renate Schmidt 	VN NN 
Bundesfamilienministerin Renate Schmidt 	TIT VN NN 
Marianne Leuzinger-Bohleber 	VN NN 
Ulrike Kriener 	VN NN 
Schauspielerin Ulrike Kriener 	TIT VN NN 
Jan Hofer 	VN NN 
Christian Maaß 	VN NN 
Abgeordnete Christian Maaß 	TIT VN NN 
Jörg Dräger 	VN NN 
Gesundheitssenator Jörg Dräger 	TIT VN NN 
Christian Maaß 	VN NN 
